City,variable,time,value
Buffalo,Minimum Temperature of Coldest Month,2050,-4.766666667
Vatican City,Minimum Temperature of Coldest Month,2050,5.6
Djibouti,Minimum Temperature of Coldest Month,2050,24.86666667
Dushanbe,Minimum Temperature of Coldest Month,2050,2.8
Mariehamn,Minimum Temperature of Coldest Month,2050,-5.166666667
Brussels,Minimum Temperature of Coldest Month,2050,1.333333333
Marseille,Minimum Temperature of Coldest Month,2050,4.033333333
Louisville,Minimum Temperature of Coldest Month,2050,-1.933333333
San Luis Potosi,Minimum Temperature of Coldest Month,2050,6.833333333
Naypyidaw,Minimum Temperature of Coldest Month,2050,16.8
Helsinki,Minimum Temperature of Coldest Month,2050,-5.3
Chongqing,Minimum Temperature of Coldest Month,2050,7.833333333
Tallinn,Minimum Temperature of Coldest Month,2050,-5.133333333
Urumqi,Minimum Temperature of Coldest Month,2050,-13.53333333
Baku,Minimum Temperature of Coldest Month,2050,3.6
Aleppo,Minimum Temperature of Coldest Month,2050,2.433333333
Kobenhavn,Minimum Temperature of Coldest Month,2050,0.166666667
Pune,Minimum Temperature of Coldest Month,2050,14.26666667
Izmir,Minimum Temperature of Coldest Month,2050,6.4
San Salvador,Minimum Temperature of Coldest Month,2050,16.46666667
Bern,Minimum Temperature of Coldest Month,2050,-0.533333333
Nagpur,Minimum Temperature of Coldest Month,2050,14.36666667
Riga,Minimum Temperature of Coldest Month,2050,-4.333333333
Lille,Minimum Temperature of Coldest Month,2050,2.033333333
Sukhumi,Minimum Temperature of Coldest Month,2050,3.3
Nashville,Minimum Temperature of Coldest Month,2050,-1.266666667
Ilorin,Minimum Temperature of Coldest Month,2050,20.6
Riyadh,Minimum Temperature of Coldest Month,2050,10.9
Guadalajara,Minimum Temperature of Coldest Month,2050,8.466666667
Leeds,Minimum Temperature of Coldest Month,2050,2.1
Ramallah,Minimum Temperature of Coldest Month,2050,6.233333333
Munich,Minimum Temperature of Coldest Month,2050,-2.266666667
Cuiaba,Minimum Temperature of Coldest Month,2050,17.8
Kansas City,Minimum Temperature of Coldest Month,2050,-3.866666667
Xian,Minimum Temperature of Coldest Month,2050,-2.666666667
Memphis,Minimum Temperature of Coldest Month,2050,1.233333333
Chicago,Minimum Temperature of Coldest Month,2050,-5.4
Nairobi,Minimum Temperature of Coldest Month,2050,13.1
Ahvaz,Minimum Temperature of Coldest Month,2050,9.333333333
Adelaide,Minimum Temperature of Coldest Month,2050,8.466666667
Perth,Minimum Temperature of Coldest Month,2050,10.3
Baghdad,Minimum Temperature of Coldest Month,2050,6.366666667
Cardiff,Minimum Temperature of Coldest Month,2050,3.1
Philadelphia,Minimum Temperature of Coldest Month,2050,-1.7
Adana,Minimum Temperature of Coldest Month,2050,6
Queretaro,Minimum Temperature of Coldest Month,2050,7.4
Wellington,Minimum Temperature of Coldest Month,2050,7.266666667
Birmingham,Minimum Temperature of Coldest Month,2050,1.7
Belem,Minimum Temperature of Coldest Month,2050,23.5
Edinburgh,Minimum Temperature of Coldest Month,2050,1.266666667
Bir Lehlou,Minimum Temperature of Coldest Month,2050,9.666666667
Kigali,Minimum Temperature of Coldest Month,2050,16.36666667
Hartford,Minimum Temperature of Coldest Month,2050,-4.766666667
Milwaukee,Minimum Temperature of Coldest Month,2050,-6.433333333
"Washington, D.C.",Minimum Temperature of Coldest Month,2050,-1.3
Mexico City,Minimum Temperature of Coldest Month,2050,4.5
Kermanshah,Minimum Temperature of Coldest Month,2050,-1
Jaipur,Minimum Temperature of Coldest Month,2050,10.5
Tabriz,Minimum Temperature of Coldest Month,2050,-2.666666667
Samara,Minimum Temperature of Coldest Month,2050,-12.13333333
San Bernardino,Minimum Temperature of Coldest Month,2050,6.3
Mandalay,Minimum Temperature of Coldest Month,2050,15.26666667
Leon,Minimum Temperature of Coldest Month,2050,7.7
Canberra,Minimum Temperature of Coldest Month,2050,1.3
Tunis,Minimum Temperature of Coldest Month,2050,8.3
Torreon,Minimum Temperature of Coldest Month,2050,6.333333333
New York,Minimum Temperature of Coldest Month,2050,-1.3
Hyderabad,Minimum Temperature of Coldest Month,2050,16.26666667
Hyderabad,Minimum Temperature of Coldest Month,2050,16.26666667
Las Vegas,Minimum Temperature of Coldest Month,2050,1.9
Indore,Minimum Temperature of Coldest Month,2050,12.23333333
Manaus,Minimum Temperature of Coldest Month,2050,24.7
Semarang,Minimum Temperature of Coldest Month,2050,22.5
Nanchong,Minimum Temperature of Coldest Month,2050,6.166666667
Asuncion,Minimum Temperature of Coldest Month,2050,13.83333333
Denver,Minimum Temperature of Coldest Month,2050,-5.666666667
Juba,Minimum Temperature of Coldest Month,2050,21.1
Bangui,Minimum Temperature of Coldest Month,2050,21.46666667
Manila,Minimum Temperature of Coldest Month,2050,22.76666667
Lanzhou,Minimum Temperature of Coldest Month,2050,-9.266666667
Niamey,Minimum Temperature of Coldest Month,2050,17.96666667
Lubumbashi,Minimum Temperature of Coldest Month,2050,9.366666667
Austin,Minimum Temperature of Coldest Month,2050,5.566666667
Dallas,Minimum Temperature of Coldest Month,2050,3.2
Calgary,Minimum Temperature of Coldest Month,2050,-13.2
Puebla,Minimum Temperature of Coldest Month,2050,7.133333333
Melbourne,Minimum Temperature of Coldest Month,2050,7.366666667
Ashgabat,Minimum Temperature of Coldest Month,2050,-2
Ogbomosho,Minimum Temperature of Coldest Month,2050,20.66666667
Bishkek,Minimum Temperature of Coldest Month,2050,-5.7
Gujranwala,Minimum Temperature of Coldest Month,2050,7.466666667
Quito,Minimum Temperature of Coldest Month,2050,8.666666667
Taiyuan,Minimum Temperature of Coldest Month,2050,-10.9
Ahmedabad,Minimum Temperature of Coldest Month,2050,13.9
Patna,Minimum Temperature of Coldest Month,2050,12.63333333
Kano,Minimum Temperature of Coldest Month,2050,15.5
Tel Aviv-Yafo,Minimum Temperature of Coldest Month,2050,10.36666667
Beirut,Minimum Temperature of Coldest Month,2050,12.03333333
Lusaka,Minimum Temperature of Coldest Month,2050,11.2
Ndjamena,Minimum Temperature of Coldest Month,2050,15.6
Guatemala,Minimum Temperature of Coldest Month,2050,13.33333333
Brazzaville,Minimum Temperature of Coldest Month,2050,20.46666667
Ho Chi Minh City,Minimum Temperature of Coldest Month,2050,22.7
Surat,Minimum Temperature of Coldest Month,2050,16.7
Al Hudaydah,Minimum Temperature of Coldest Month,2050,22.66666667
Bangalore,Minimum Temperature of Coldest Month,2050,16.5
Kaduna,Minimum Temperature of Coldest Month,2050,17.4
Kabul,Minimum Temperature of Coldest Month,2050,-4.6
Zaria,Minimum Temperature of Coldest Month,2050,16.83333333
Bamako,Minimum Temperature of Coldest Month,2050,18.83333333
Rotterdam,Minimum Temperature of Coldest Month,2050,1.8
Valletta,Minimum Temperature of Coldest Month,2050,11.26666667
San Antonio,Minimum Temperature of Coldest Month,2050,6.233333333
Bujumbura,Minimum Temperature of Coldest Month,2050,20.7
Maracay,Minimum Temperature of Coldest Month,2050,18.56666667
Mashhad,Minimum Temperature of Coldest Month,2050,-3.766666667
Kanpur,Minimum Temperature of Coldest Month,2050,10.06666667
Tirana,Minimum Temperature of Coldest Month,2050,4.6
Belfast,Minimum Temperature of Coldest Month,2050,2.333333333
New Delhi,Minimum Temperature of Coldest Month,2050,9.433333333
Abidjan,Minimum Temperature of Coldest Month,2050,23
Tegucigalpa,Minimum Temperature of Coldest Month,2050,15.56666667
Doha,Minimum Temperature of Coldest Month,2050,15.13333333
Kumasi,Minimum Temperature of Coldest Month,2050,22.13333333
Toluca,Minimum Temperature of Coldest Month,2050,3.833333333
Delhi,Minimum Temperature of Coldest Month,2050,9.533333333
Barcelona,Minimum Temperature of Coldest Month,2050,8.5
Amsterdam,Minimum Temperature of Coldest Month,2050,1.5
Istanbul,Minimum Temperature of Coldest Month,2050,4.333333333
Abuja,Minimum Temperature of Coldest Month,2050,19.2
Monterrey,Minimum Temperature of Coldest Month,2050,9.6
Boston,Minimum Temperature of Coldest Month,2050,-4.266666667
Dodoma,Minimum Temperature of Coldest Month,2050,14.76666667
The Hague,Minimum Temperature of Coldest Month,2050,2.1
Dublin,Minimum Temperature of Coldest Month,2050,3.666666667
Jinan,Minimum Temperature of Coldest Month,2050,-2.666666667
Mombasa,Minimum Temperature of Coldest Month,2050,22.43333333
Lisbon,Minimum Temperature of Coldest Month,2050,9.733333333
Lucknow,Minimum Temperature of Coldest Month,2050,10.36666667
Addis Ababa,Minimum Temperature of Coldest Month,2050,7.9
Richmond,Minimum Temperature of Coldest Month,2050,-1.033333333
Banjul,Minimum Temperature of Coldest Month,2050,18.23333333
Changsha,Minimum Temperature of Coldest Month,2050,4
Jeddah,Minimum Temperature of Coldest Month,2050,19.3
La Paz,Minimum Temperature of Coldest Month,2050,-1.6
Harbin,Minimum Temperature of Coldest Month,2050,-22.7
Rawalpindi,Minimum Temperature of Coldest Month,2050,4.9
Yamoussoukro,Minimum Temperature of Coldest Month,2050,21.73333333
Charlotte,Minimum Temperature of Coldest Month,2050,0.4
Guiyang,Minimum Temperature of Coldest Month,2050,4.866666667
Windhoek,Minimum Temperature of Coldest Month,2050,6.833333333
Glasgow,Minimum Temperature of Coldest Month,2050,1.133333333
Wuhan,Minimum Temperature of Coldest Month,2050,2.9
Tripoli,Minimum Temperature of Coldest Month,2050,9.566666667
Batumi,Minimum Temperature of Coldest Month,2050,4.733333333
Ciudad Juarez,Minimum Temperature of Coldest Month,2050,0.3
Jakarta,Minimum Temperature of Coldest Month,2050,24.2
Bridgeport,Minimum Temperature of Coldest Month,2050,-3.133333333
Porto,Minimum Temperature of Coldest Month,2050,6.566666667
Atlanta,Minimum Temperature of Coldest Month,2050,1.333333333
Ouagadougou,Minimum Temperature of Coldest Month,2050,18.8
Teresina,Minimum Temperature of Coldest Month,2050,22.63333333
Rabat,Minimum Temperature of Coldest Month,2050,9.566666667
Lilongwe,Minimum Temperature of Coldest Month,2050,10.46666667
Bangkok,Minimum Temperature of Coldest Month,2050,22.23333333
Palembang,Minimum Temperature of Coldest Month,2050,24.23333333
Rosario,Minimum Temperature of Coldest Month,2050,5.8
Cali,Minimum Temperature of Coldest Month,2050,20
Kolkata,Minimum Temperature of Coldest Month,2050,14.73333333
Monaco,Minimum Temperature of Coldest Month,2050,4.833333333
Conakry,Minimum Temperature of Coldest Month,2050,24.36666667
Medina,Minimum Temperature of Coldest Month,2050,13.16666667
Hangzhou,Minimum Temperature of Coldest Month,2050,2.933333333
Alexandria,Minimum Temperature of Coldest Month,2050,11.73333333
Malabo,Minimum Temperature of Coldest Month,2050,22.53333333
Goiania,Minimum Temperature of Coldest Month,2050,14.96666667
Harare,Minimum Temperature of Coldest Month,2050,8.566666667
Cordoba,Minimum Temperature of Coldest Month,2050,4.466666667
Santa Cruz,Minimum Temperature of Coldest Month,2050,17.03333333
Hanoi,Minimum Temperature of Coldest Month,2050,15.3
Islamabad,Minimum Temperature of Coldest Month,2050,5.033333333
Natal,Minimum Temperature of Coldest Month,2050,21.46666667
Paramaribo,Minimum Temperature of Coldest Month,2050,23.73333333
Sapporo,Minimum Temperature of Coldest Month,2050,-5.366666667
Zibo,Minimum Temperature of Coldest Month,2050,-5.3
Kuala Lumpur,Minimum Temperature of Coldest Month,2050,23.5
Mexicali,Minimum Temperature of Coldest Month,2050,6.566666667
Chengdu,Minimum Temperature of Coldest Month,2050,5.033333333
Haifa,Minimum Temperature of Coldest Month,2050,10.43333333
Nouakchott,Minimum Temperature of Coldest Month,2050,15.76666667
Auckland,Minimum Temperature of Coldest Month,2050,8.566666667
Nicosia,Minimum Temperature of Coldest Month,2050,6.733333333
Santiago,Minimum Temperature of Coldest Month,2050,4.7
Khartoum,Minimum Temperature of Coldest Month,2050,17.9
Faisalabad,Minimum Temperature of Coldest Month,2050,6.666666667
Rajshahi,Minimum Temperature of Coldest Month,2050,12.93333333
Seoul,Minimum Temperature of Coldest Month,2050,-4.9
Bogor,Minimum Temperature of Coldest Month,2050,22.03333333
Panama City,Minimum Temperature of Coldest Month,2050,23.83333333
Chennai,Minimum Temperature of Coldest Month,2050,20.76666667
Bucaramanga,Minimum Temperature of Coldest Month,2050,20.36666667
Guayaquil,Minimum Temperature of Coldest Month,2050,21.46666667
Mogadishu,Minimum Temperature of Coldest Month,2050,24.13333333
Dubai,Minimum Temperature of Coldest Month,2050,15.33333333
Kelang,Minimum Temperature of Coldest Month,2050,23.63333333
Salvador,Minimum Temperature of Coldest Month,2050,21.8
Douala,Minimum Temperature of Coldest Month,2050,23.63333333
Arequipa,Minimum Temperature of Coldest Month,2050,6.433333333
Valencia,Minimum Temperature of Coldest Month,2050,17.76666667
Bissau,Minimum Temperature of Coldest Month,2050,19.76666667
Sao Tome,Minimum Temperature of Coldest Month,2050,21.96666667
Brasilia,Minimum Temperature of Coldest Month,2050,14.6
Shanghai,Minimum Temperature of Coldest Month,2050,2.8
Vientiane,Minimum Temperature of Coldest Month,2050,15.4
Buenos Aires,Minimum Temperature of Coldest Month,2050,8.066666667
Port-au-Prince,Minimum Temperature of Coldest Month,2050,20.73333333
Montevideo,Minimum Temperature of Coldest Month,2050,7.733333333
Shijianzhuang,Minimum Temperature of Coldest Month,2050,-5.633333333
Providence,Minimum Temperature of Coldest Month,2050,-4.566666667
Mbuji-Mayi,Minimum Temperature of Coldest Month,2050,20.16666667
Georgetown,Minimum Temperature of Coldest Month,2050,24.96666667
Orlando,Minimum Temperature of Coldest Month,2050,10.7
Khulna,Minimum Temperature of Coldest Month,2050,14.1
Cape Town,Minimum Temperature of Coldest Month,2050,9.3
Haiphong,Minimum Temperature of Coldest Month,2050,16.63333333
Reykjavik,Minimum Temperature of Coldest Month,2050,-0.433333333
Mendoza,Minimum Temperature of Coldest Month,2050,2.933333333
Changchun,Minimum Temperature of Coldest Month,2050,-18.83333333
Porto Alegre,Minimum Temperature of Coldest Month,2050,11.83333333
Joao Pessoa,Minimum Temperature of Coldest Month,2050,20.96666667
Port Harcourt,Minimum Temperature of Coldest Month,2050,23.6
Monrovia,Minimum Temperature of Coldest Month,2050,21.4
Fuzhou,Minimum Temperature of Coldest Month,2050,9.333333333
Dhaka,Minimum Temperature of Coldest Month,2050,14.3
Davao,Minimum Temperature of Coldest Month,2050,23.3
Nanjing,Minimum Temperature of Coldest Month,2050,0.466666667
Taizz,Minimum Temperature of Coldest Month,2050,16.03333333
Hiroshima,Minimum Temperature of Coldest Month,2050,2.633333333
Jacksonville,Minimum Temperature of Coldest Month,2050,7.866666667
Phoenix,Minimum Temperature of Coldest Month,2050,5.6
Pyongyang,Minimum Temperature of Coldest Month,2050,-10.03333333
Libreville,Minimum Temperature of Coldest Month,2050,23.7
Phnom Penh,Minimum Temperature of Coldest Month,2050,23.16666667
Qingdao,Minimum Temperature of Coldest Month,2050,-2.166666667
Ponta Delgada,Minimum Temperature of Coldest Month,2050,12.23333333
Hamilton,Minimum Temperature of Coldest Month,2050,16
Yaounde,Minimum Temperature of Coldest Month,2050,20.8
Bandar Lampung,Minimum Temperature of Coldest Month,2050,22.86666667
Hargeysa,Minimum Temperature of Coldest Month,2050,13.93333333
Zhengzhou,Minimum Temperature of Coldest Month,2050,-2.433333333
Johor Bahru,Minimum Temperature of Coldest Month,2050,23.4
Medan,Minimum Temperature of Coldest Month,2050,23.1
Kuwait,Minimum Temperature of Coldest Month,2050,10.56666667
Multan,Minimum Temperature of Coldest Month,2050,7.733333333
Peshawar,Minimum Temperature of Coldest Month,2050,6
Incheon,Minimum Temperature of Coldest Month,2050,-4.533333333
Cartagena,Minimum Temperature of Coldest Month,2050,23.4
Fukuoka,Minimum Temperature of Coldest Month,2050,4.733333333
Saint George's,Minimum Temperature of Coldest Month,2050,23.26666667
Shenyeng,Minimum Temperature of Coldest Month,2050,-13.16666667
Vitoria,Minimum Temperature of Coldest Month,2050,20.1
Goyang,Minimum Temperature of Coldest Month,2050,-5.4
New Orleans,Minimum Temperature of Coldest Month,2050,7.133333333
Benin City,Minimum Temperature of Coldest Month,2050,22.9
Colombo,Minimum Temperature of Coldest Month,2050,23.33333333
Houston,Minimum Temperature of Coldest Month,2050,8.066666667
Stanley,Minimum Temperature of Coldest Month,2050,1.166666667
Ibadan,Minimum Temperature of Coldest Month,2050,22.5
Makkah,Minimum Temperature of Coldest Month,2050,19.66666667
Port Moresby,Minimum Temperature of Coldest Month,2050,22.93333333
Recife,Minimum Temperature of Coldest Month,2050,22.56666667
Porto-Novo,Minimum Temperature of Coldest Month,2050,24.46666667
Singapore,Minimum Temperature of Coldest Month,2050,23.6
Tianjin,Minimum Temperature of Coldest Month,2050,-5.933333333
Putrajaya,Minimum Temperature of Coldest Month,2050,23.73333333
Beijing,Minimum Temperature of Coldest Month,2050,-6.8
Nagoya,Minimum Temperature of Coldest Month,2050,2.266666667
Tokyo,Minimum Temperature of Coldest Month,2050,2.866666667
Sri Jawewardenepura Kotte,Minimum Temperature of Coldest Month,2050,23.23333333
Pekanbaru,Minimum Temperature of Coldest Month,2050,23.63333333
Funchal,Minimum Temperature of Coldest Month,2050,14.5
Algiers,Minimum Temperature of Coldest Month,2050,10.33333333
Sao Luis,Minimum Temperature of Coldest Month,2050,24.6
Sucre,Minimum Temperature of Coldest Month,2050,6.766666667
Bandung,Minimum Temperature of Coldest Month,2050,18.53333333
Zamboanga,Minimum Temperature of Coldest Month,2050,23.16666667
Malang,Minimum Temperature of Coldest Month,2050,18.16666667
Accra,Minimum Temperature of Coldest Month,2050,23.36666667
Dili,Minimum Temperature of Coldest Month,2050,23.33333333
Hims,Minimum Temperature of Coldest Month,2050,3.6
Kyoto,Minimum Temperature of Coldest Month,2050,2.233333333
Virginia Beach,Minimum Temperature of Coldest Month,2050,2.266666667
Suva,Minimum Temperature of Coldest Month,2050,20.9
Gaza,Minimum Temperature of Coldest Month,2050,10.93333333
Kinshasa,Minimum Temperature of Coldest Month,2050,20.46666667
Sendai,Minimum Temperature of Coldest Month,2050,-0.233333333
Padang,Minimum Temperature of Coldest Month,2050,24
Laayoune,Minimum Temperature of Coldest Month,2050,11.96666667
Havana,Minimum Temperature of Coldest Month,2050,19.1
Kananga,Minimum Temperature of Coldest Month,2050,20.6
Port Louis,Minimum Temperature of Coldest Month,2050,18.03333333
Cotonou,Minimum Temperature of Coldest Month,2050,24.5
Muscat,Minimum Temperature of Coldest Month,2050,20.2
Macau,Minimum Temperature of Coldest Month,2050,13.73333333
Joinville,Minimum Temperature of Coldest Month,2050,14.23333333
Caracas,Minimum Temperature of Coldest Month,2050,15.23333333
Pago Pago,Minimum Temperature of Coldest Month,2050,24.33333333
George Town,Minimum Temperature of Coldest Month,2050,22.1
Lome,Minimum Temperature of Coldest Month,2050,23.63333333
Suwon,Minimum Temperature of Coldest Month,2050,-5.3
Willemstad,Minimum Temperature of Coldest Month,2050,24.4
Johannesburg,Minimum Temperature of Coldest Month,2050,5.4
Dalian,Minimum Temperature of Coldest Month,2050,-4.8
Nampo,Minimum Temperature of Coldest Month,2050,-6.766666667
Barranquilla,Minimum Temperature of Coldest Month,2050,24.4
Casablanca,Minimum Temperature of Coldest Month,2050,9.233333333
Gwangju,Minimum Temperature of Coldest Month,2050,-1.2
Guangzhou,Minimum Temperature of Coldest Month,2050,11.63333333
Jinxi,Minimum Temperature of Coldest Month,2050,-11
Lagos,Minimum Temperature of Coldest Month,2050,24.33333333
Noumea,Minimum Temperature of Coldest Month,2050,17.4
Dongguan,Minimum Temperature of Coldest Month,2050,11.9
Maputo,Minimum Temperature of Coldest Month,2050,14.76666667
Kampala,Minimum Temperature of Coldest Month,2050,17.53333333
Antananarivo,Minimum Temperature of Coldest Month,2050,11.46666667
Port Vila,Minimum Temperature of Coldest Month,2050,20.1
Valparaiso,Minimum Temperature of Coldest Month,2050,9.2
Agana,Minimum Temperature of Coldest Month,2050,24.9
Nanning,Minimum Temperature of Coldest Month,2050,12.2
Cebu,Minimum Temperature of Coldest Month,2050,24.23333333
Daejeon,Minimum Temperature of Coldest Month,2050,-4.166666667
Praia,Minimum Temperature of Coldest Month,2050,20.26666667
Kunming,Minimum Temperature of Coldest Month,2050,3.7
Nukualofa,Minimum Temperature of Coldest Month,2050,19.73333333
Surabaya,Minimum Temperature of Coldest Month,2050,23.2
Grand Turk,Minimum Temperature of Coldest Month,2050,22.33333333
Almaty,Minimum Temperature of Coldest Month,2050,-9.333333333
Taipei,Minimum Temperature of Coldest Month,2050,14.1
Bandar Seri Begawan,Minimum Temperature of Coldest Month,2050,25.63333333
Roseau,Minimum Temperature of Coldest Month,2050,21.83333333
Dar es Salaam,Minimum Temperature of Coldest Month,2050,20.3
Basseterre,Minimum Temperature of Coldest Month,2050,23.5
Merida,Minimum Temperature of Coldest Month,2050,19.3
Huambo,Minimum Temperature of Coldest Month,2050,10
Osaka,Minimum Temperature of Coldest Month,2050,3.233333333
Melekeok,Minimum Temperature of Coldest Month,2050,25.23333333
Oranjestad,Minimum Temperature of Coldest Month,2050,24.5
Palikir,Minimum Temperature of Coldest Month,2050,24
Basra,Minimum Temperature of Coldest Month,2050,9.166666667
Daegu,Minimum Temperature of Coldest Month,2050,-2.4
Chittagong,Minimum Temperature of Coldest Month,2050,16.16666667
Papeete,Minimum Temperature of Coldest Month,2050,22.3
Shenzhen,Minimum Temperature of Coldest Month,2050,13.16666667
Kingston,Minimum Temperature of Coldest Month,2050,21.96666667
Saint John's,Minimum Temperature of Coldest Month,2050,23.16666667
Maceio,Minimum Temperature of Coldest Month,2050,21.33333333
Tampa,Minimum Temperature of Coldest Month,2050,11.66666667
Xiamen,Minimum Temperature of Coldest Month,2050,12.26666667
Fortaleza,Minimum Temperature of Coldest Month,2050,23.43333333
Honiara,Minimum Temperature of Coldest Month,2050,22.9
Ad Damman,Minimum Temperature of Coldest Month,2050,13.83333333
Brisbane,Minimum Temperature of Coldest Month,2050,10.6
San Francisco,Minimum Temperature of Coldest Month,2050,7.566666667
Tainan,Minimum Temperature of Coldest Month,2050,14.66666667
Busan,Minimum Temperature of Coldest Month,2050,0.233333333
Bloemfontein,Minimum Temperature of Coldest Month,2050,1.566666667
Maseru,Minimum Temperature of Coldest Month,2050,1
Kaohsiung,Minimum Temperature of Coldest Month,2050,15.43333333
Miami,Minimum Temperature of Coldest Month,2050,17.2
Belo Horizonte,Minimum Temperature of Coldest Month,2050,12.46666667
Belmopan,Minimum Temperature of Coldest Month,2050,19.26666667
Sydney,Minimum Temperature of Coldest Month,2050,8.833333333
Ulsan,Minimum Temperature of Coldest Month,2050,-0.233333333
Taichung,Minimum Temperature of Coldest Month,2050,13.43333333
Pretoria,Minimum Temperature of Coldest Month,2050,4.533333333
Los Angeles,Minimum Temperature of Coldest Month,2050,9.633333333
Curitiba,Minimum Temperature of Coldest Month,2050,9.533333333
Tijuana,Minimum Temperature of Coldest Month,2050,8.933333333
Rio de Janeiro,Minimum Temperature of Coldest Month,2050,17.63333333
Hong Kong,Minimum Temperature of Coldest Month,2050,14.6
Campinas,Minimum Temperature of Coldest Month,2050,10.63333333
Freetown,Minimum Temperature of Coldest Month,2050,23.8
Florianopolis,Minimum Temperature of Coldest Month,2050,14.4
Benoni,Minimum Temperature of Coldest Month,2050,4.233333333
Luanda,Minimum Temperature of Coldest Month,2050,19.26666667
Sao Paulo,Minimum Temperature of Coldest Month,2050,11.8
Mbabane,Minimum Temperature of Coldest Month,2050,8
Asmara,Minimum Temperature of Coldest Month,2050,8.466666667
Kathmandu,Minimum Temperature of Coldest Month,2050,5.066666667
Gaborone,Minimum Temperature of Coldest Month,2050,5.733333333
Dakar,Minimum Temperature of Coldest Month,2050,18.5
Durban,Minimum Temperature of Coldest Month,2050,13.2
Vereeniging,Minimum Temperature of Coldest Month,2050,2.2
Oran,Minimum Temperature of Coldest Month,2050,10.53333333
Port Elizabeth,Minimum Temperature of Coldest Month,2050,9.933333333
San Diego,Minimum Temperature of Coldest Month,2050,9.766666667
Santos,Minimum Temperature of Coldest Month,2050,16.4
